,links
1683,https://safecomputing.umich.edu/newsletter/issue.php?nid=4846
1684,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#4e3b232a2729273a2f220e3b23272d26602b2a3b
1685,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#a7d7d5ced1c6c4dee7d2cacec4cf89c2c3d2
1686,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#aec7c0c8c183cfdddddbdccfc0cdcbeedbc3c7cdc680cbcadb
1687,https://safecomputing.umich.edu/newsletter/issue/4343
1688,https://safecomputing.umich.edu/newsletter/issue.php?nid=4343
1689,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#2a5f474e434d435e4b466a5f47434942044f4e5f
1690,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#563f3830397b37252523243738353316233b3f353e78333223
1691,https://safecomputing.umich.edu/newsletter/issue/4175
1692,https://safecomputing.umich.edu/newsletter/issue.php?nid=4175
1693,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#5d283039343a34293c311d2830343e3573383928
1694,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#0e7e7c67786f6d774e7b63676d66206b6a7b
1695,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#71181f171e5c1002020403101f121431041c1812195f141504
1696,https://safecomputing.umich.edu/newsletter/issue/3922
1697,https://safecomputing.umich.edu/newsletter/issue.php?nid=3922
1698,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#62170f060b050b16030e22170f0b010a4c070617
1699,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#38484a514e595b41784d55515b50165d5c4d
1700,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#2b42454d44064a58585e594a45484e6b5e46424843054e4f5e
1701,https://safecomputing.umich.edu/newsletter/issue/3357
1702,https://safecomputing.umich.edu/newsletter/issue.php?nid=3357
1703,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#a1d4ccc5c8c6c8d5c0cde1d4ccc8c2c98fc4c5d4
1704,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#85f5f7ecf3e4e6fcc5f0e8ece6edabe0e1f0
1705,https://safecomputing.umich.edu/newsletter/issue/3058
1706,https://safecomputing.umich.edu/newsletter/issue.php?nid=3058
1707,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#eb9e868f828c829f8a87ab9e86828883c58e8f9e
1708,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#4e3e3c27382f2d370e3b23272d26602b2a3b
1709,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#066f6860692b67757573746768656346736b6f656e28636273
1710,https://safecomputing.umich.edu/newsletter/issue/272
1711,https://safecomputing.umich.edu/newsletter/issue.php?nid=272
1712,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#780d151c111f110c1914380d15111b10561d1c0d
1713,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#4535372c3324263c0530282c262d6b202130
1714,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#543d3a323b793527272126353a37311421393d373c7a313021
1715,https://safecomputing.umich.edu/newsletter/issue/12
1716,https://safecomputing.umich.edu/newsletter/issue.php?nid=12
1717,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#f58098919c929c819499b580989c969ddb909180
1718,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#81f1f3e8f7e0e2f8c1f4ece8e2e9afe4e5f4
1719,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#e28b8c848dcf8391919790838c8187a2978f8b818acc878697
1720,https://safecomputing.umich.edu/newsletter/issue/40
1721,https://safecomputing.umich.edu/newsletter/issue.php?nid=40
1722,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#a4d1c9c0cdc3cdd0c5c8e4d1c9cdc7cc8ac1c0d1
1723,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#3b4b49524d5a58427b4e56525853155e5f4e
1724,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#0e67606861236f7d7d7b7c6f606d6b4e7b63676d66206b6a7b
1725,https://safecomputing.umich.edu/newsletter/issue/158
1726,https://safecomputing.umich.edu/newsletter/issue.php?nid=158
1727,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#d6a3bbb2bfb1bfa2b7ba96a3bbbfb5bef8b3b2a3
1728,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#ff8f8d96899e9c86bf8a92969c97d19a9b8a
1729,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#c2abaca4adefa3b1b1b7b0a3aca1a782b7afaba1aaeca7a6b7
1730,https://safecomputing.umich.edu/newsletter/issue/53
1731,https://safecomputing.umich.edu/newsletter/issue.php?nid=53
1732,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#88fde5ece1efe1fce9e4c8fde5e1ebe0a6edecfd
1733,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#acc5c2cac381cddfdfd9decdc2cfc9ecd9c1c5cfc482c9c8d9
1734,https://safecomputing.umich.edu/copyright/message.php
1735,https://safecomputing.umich.edu/be-aware/privacy/privacy-resources
1736,https://safecomputing.umich.edu/be-aware/privacy/privacy-and-social-media
1737,https://safecomputing.umich.edu/protect-yourself/set-up-your-devices/secure-your-personal-computer
1738,https://safecomputing.umich.edu/protect-yourself/secure-your-devices/personal-computer/windows
1739,https://safecomputing.umich.edu/protect-yourself/secure-your-devices/personal-computer/mac
1740,https://safecomputing.umich.edu/protect-yourself/secure-your-devices/personal-computer/linuxunix
1741,https://safecomputing.umich.edu/protect-the-u/manage-your-workstation/university-owned
1742,https://safecomputing.umich.edu/protect-yourself/set-up-your-devices/secure-your-mobile-device
1743,https://safecomputing.umich.edu/protect-yourself/secure-your-devices/mobile/ios
1744,https://safecomputing.umich.edu/protect-yourself/secure-your-devices/mobile/windows
1745,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#f7939398949c9e9984b7829a9e949fd9929382
1746,https://safecomputing.umich.edu/it-security-professionals/it-security-resources-your-unit/drbc
1747,https://safecomputing.umich.edu/be-aware/privacy
1748,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#e1888880cf888f878e938ca1948c888289cf848594
1749,https://safecomputing.umich.edu/it-security-professionals/it-security-resources-your-unit
1750,https://safecomputing.umich.edu/it-security-professionals/it-security-resources-your-unit/vendor-security-and-compliance-assessment
1751,https://safecomputing.umich.edu/protect-yourself/set-up-your-devices
1752,https://safecomputing.umich.edu/protect-yourself/secure-your-devices/internet-of-things
1753,https://safecomputing.umich.edu/protect-yourself/secure-your-devices/secure-your-videoconferencing
1754,https://safecomputing.umich.edu/dataguide/?q=node/201
1755,https://safecomputing.umich.edu/dataguide/?q=node/254
1756,https://safecomputing.umich.edu/security-alerts/protect-your-zoom-meetings-against-zoombombing
1757,https://safecomputing.umich.edu/be-aware/privacy/privacy-u-m/videoconferencing
1758,https://safecomputing.umich.edu/privacy/privacy-u-m/videoconferencing/recording-privacy-concerns
1759,https://safecomputing.umich.edu/protect-privacy/privacy-u-m/videoconferencing
1760,https://safecomputing.umich.edu/protect-yourself/secure-your-devices/video-tips-for-safe-videoconferencing
1761,https://safecomputing.umich.edu/protect-privacy/privacy-u-m/videoconferencing/recording-privacy-concerns
1762,https://safecomputing.umich.edu/dataguide/?q=services-related-to-sensitive-data/62
1763,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#afdfddc6d9ceccd6efdac2c6ccc781cacbda
1764,https://safecomputing.umich.edu/personal-data/videoconferencing-data
1765,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#5222203b2433312b12273f3b313a7c373627
1766,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#4f3f3d26392e2c360f3a22262c27612a2b3a
1767,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#84f7e1e7f1f6edf0fdc4f1e9ede7ecaae1e0f1bbf7f1e6eee1e7f0b9deebebe9e6ebe9e6edeae3a1b6b4f6e1f4ebf6f0
1768,https://safecomputing.umich.edu/dataguide/?q=node/248
1769,https://safecomputing.umich.edu/dataguide/?q=node/249
1770,https://safecomputing.umich.edu/publications/communication-archive/6177
1771,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#94e7f1f7e1e6fde0edd4e1f9fdf7fcbaf1f0e1abe7e1f6fef1f7e0a9cefbfbf9f6fbf9f6fdfaf3b1a6a4e6f1e4fbe6e0
1772,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#235153464d47504663564e4a404b0d464756
1773,https://safecomputing.umich.edu/publications/communication-archive/6201
1774,https://safecomputing.umich.edu/protect-yourself/secure-your-devices/secure-your-videoconferencing/faq
1775,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#d4a6a4b1bab0a7b194a1b9bdb7bcfab1b0a1
1776,https://safecomputing.umich.edu/protect-yourself/secure-your-devices/video-work-from-home-security-tips
1777,https://safecomputing.umich.edu/protect-the-u/manage-your-workstation#university
1778,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#214848400f484f474e534c61544c4842490f444554
1779,https://safecomputing.umich.edu/be-aware/phishing-and-suspicious-email/examples
1780,https://safecomputing.umich.edu/protect-the-u/services/network-ips/
1781,https://safecomputing.umich.edu/events/dissonance-2016
1782,https://safecomputing.umich.edu/events/dissonance-2016#orgs
1783,https://safecomputing.umich.edu/events/dissonance-series/mailing-list.php
1784,https://safecomputing.umich.edu/events/dissonance-series/suggest-a-speaker.php
1785,https://safecomputing.umich.edu/security-alerts/identity-theft-tax-fraud-continue
1786,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#b0e4c2d5d1c3c5c2c99de2d5c0dfc2c4f9f4e4d8d5d6c4f0ddd9d3d8d9d7d1de9ed7dfc6
1787,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#d49d8087fa81a7b1a6fa95b0a2bbb7b5a0b194a1b9bdb7bcfab1b0a1
1788,https://safecomputing.umich.edu/security-alerts/take-action-avoid-online-scams-and-tax-fraud
1789,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#d6e29e939a8696a3bbbfb5bef8b3b2a3
1790,https://safecomputing.umich.edu/publications/it-security-posters
1791,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#7b291e0b14090f2b131208133b0e16121813551e1f0e
1792,https://safecomputing.umich.edu/publications/posters-brochures/michigan-medicine-antiphishing-posters
1793,https://safecomputing.umich.edu/publications/posters-brochures
1794,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#b3e1d6c3dcc1c7e3dbdac0dbf3c6dedad0db9dd6d7c6
1795,https://safecomputing.umich.edu/michigan-medicine/review-in-2
1796,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#1b727a76366b69747c697a765b6e76727873357e7f6e
1797,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#cb828ae6988a85988a88879b8bbea6a2a8a3e5aeafbe
1798,https://safecomputing.umich.edu/be-aware/phishing-and-suspicious-email/shortened-url-security
1799,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#fe9bad979990b69b928ebe8b93979d96d09b9a8b
1800,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#3240415350574172475f5b515a1c575647
1801,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#234a4a420d4a4d454c514e63564e4a404b0d464756
1802,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#f0999991de999e969f829db0859d999398de959485
1803,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#7d2f180d120f092d15140e153d0810141e1553181908
1804,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#cfaeadbabcaa8fbaa2a6aca7e1aaabba
1805,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#80f3e5e3f5f2e9f4f9c0f5ede9e3e8aee5e4f5
1806,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#da88bfa9bfbba8b9b2f493b4bcb5a8b7bbaeb3b5b4f489bfb9afa8b3aea39aafb7b3b9b2f4bfbeaf
1807,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#cbbbb9a2bdaaa8b28bbea6a2a8a3e5aeafbe
1808,https://safecomputing.umich.edu/publications/posters-brochures/request-posters
1809,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#30595e565f1d5143434542515e535570455d5953581e555445
1810,https://safecomputing.umich.edu/sites/default/files/poster-research.png
1811,https://safecomputing.umich.edu/sites/default/files/poster-medicine.png
1812,https://safecomputing.umich.edu/sites/default/files/poster-ann-arbor.png
1813,https://safecomputing.umich.edu/sites/default/files/poster-dearborn.png
1814,https://safecomputing.umich.edu/sites/default/files/poster-flint.png
1815,https://safecomputing.umich.edu/be-aware/phishing-and-suspicious-email/shortened-url-security#reveal
1816,https://safecomputing.umich.edu/be-aware/phishing-and-suspicious-email/shortened-url-security#atum
1817,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#295c444d404e405d4845695c44404a41074c4d5c
1818,https://safecomputing.umich.edu/be-aware/phishing-and-suspicious-email/shortened-url-security#alternatives
1819,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#9aeff7fef3fdf3eefbf6daeff7f3f9f2b4fffeef
1820,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#056c6b636a286476767077646b66604570686c666d2b606170
1821,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#5d34333b32703c2e2e282f3c333e381d2830343e3573383928
1822,https://safecomputing.umich.edu/duo-two-factor-expansion-project
1823,https://safecomputing.umich.edu/sites/default/files/DuoWebloginTimeline_3.png
1824,https://safecomputing.umich.edu/publications/communication-archive/4585
1825,https://safecomputing.umich.edu/events/sumit/2018
1826,https://safecomputing.umich.edu/events/sumit
1827,https://safecomputing.umich.edu/challenge
1828,https://safecomputing.umich.edu/events/sumit/sumit-2022/Keynote-Runa-Sandvik
1829,https://safecomputing.umich.edu/events/sumit/sumit-2022/Protecting-Research-Data
1830,https://safecomputing.umich.edu/events/sumit/all
1831,https://safecomputing.umich.edu/events/sumit/sumit-2022/Remediation-Insecure-Access-Protocols
1832,https://safecomputing.umich.edu/events/sumit/sumit-2022/MCommunity-Privacy-and-Security-Settings
1833,https://safecomputing.umich.edu/events/sumit/sumit-2022/Safe-Comp-for-Everyone
1834,https://safecomputing.umich.edu/events/sumit/sumit-2021
1835,https://safecomputing.umich.edu/sites/default/files/TwoCapabilitiesOneGoalEmailSecurityArea1andVirtru_SUMIT2021.pdf
1836,https://safecomputing.umich.edu/sites/default/files/ShibbolethIdentityProviderUpgradeTesting.pdf
1837,https://safecomputing.umich.edu/sites/default/files/2021-10-20%20Zoom%20Security%20SUMIT%202021%20Presentation%20Slides.pdf
1838,https://safecomputing.umich.edu/sites/default/files/SUMIT%202021%20-%20What%27s%20New%20with%20MCommunity%20Groups.pdf
1839,https://safecomputing.umich.edu/events/sumit/SUMIT_2020
1840,https://safecomputing.umich.edu/events/sumit/2020/future-of-cybersecurity
1841,https://safecomputing.umich.edu/sites/default/files/Infographic.png
1842,https://safecomputing.umich.edu/sites/default/files/SUMIT2020_PrivacyAndAppropriateUseOfData.pdf
1843,https://safecomputing.umich.edu/sites/default/files/SUMIT2020_DataClassificationPresentation.pdf
1844,https://safecomputing.umich.edu/challenge/
1845,https://safecomputing.umich.edu/events/sumit/2019
1846,https://safecomputing.umich.edu/events/sumit/2017
1847,https://safecomputing.umich.edu/sites/default/files/sumit17/sumit-2017-1.jpg
1848,https://safecomputing.umich.edu/sites/default/files/sumit17/sumit-2017-2.jpg
1849,https://safecomputing.umich.edu/sites/default/files/sumit17/sumit-2017-3.jpg
1850,https://safecomputing.umich.edu/sites/default/files/sumit17/sumit-2017-4.jpg
1851,https://safecomputing.umich.edu/sites/default/files/sumit17/sumit-2017-5.jpg
1852,https://safecomputing.umich.edu/sites/default/files/sumit17/sumit-2017-6.jpg
1853,https://safecomputing.umich.edu/sites/default/files/sumit17/sumit-2017-7.jpg
1854,https://safecomputing.umich.edu/sites/default/files/sumit17/sumit-2017-8.jpg
1855,https://safecomputing.umich.edu/sites/default/files/sumit17/sumit-2017-9.jpg
1856,https://safecomputing.umich.edu/sites/default/files/sumit17/sumit-2017-10.jpg
1857,https://safecomputing.umich.edu/sites/default/files/sumit17/sumit-2017-11.jpg
1858,https://safecomputing.umich.edu/sites/default/files/sumit17/sumit-2017-12.jpg
1859,https://safecomputing.umich.edu/sumit2016-0
1860,https://safecomputing.umich.edu/sumit2014
1861,https://safecomputing.umich.edu/sumit2013
1862,https://safecomputing.umich.edu/sumit2012
1863,https://safecomputing.umich.edu/sumit2011-0
1864,https://safecomputing.umich.edu/sumit2010-0
1865,https://safecomputing.umich.edu/sumit2009
1866,https://safecomputing.umich.edu/sumit2008-0
1867,https://safecomputing.umich.edu/sumit2007
